obsECIx,obsECIy,obsECIz,jdHistory,obsRelx,obsRely,obsRelz,sunPosIx,sunPosIy,sunPosz
-4678225.858993862,2505854.404651171,3537729.230127778,2458536.140627792,13784584.25323434,-35410163.30870128,3547397.030426085,131158408252.963,-62798740028.20808,-27223235027.53852
-4679139.223437881,2504146.16584348,3537730.8685859,2458536.140685662,13797489.72565888,-35405141.66304804,3547412.664637437,131158479584.5153,-62798618421.8139,-27223182308.5432
-4680051.95764904,2502437.607871876,3537732.505883236,2458536.140743532,13810393.37349598,-35400115.29989916,3547428.296401671,131158550915.3579,-62798496816.33791,-27223129589.94602
-4680964.076186756,2500728.703482409,3537734.142045902,2458536.140801403,13823295.18035091,-35395084.24740411,3547443.925743046,131158622246.6446,-62798375209.81292,-27223076870.89414
-4681875.571586891,2499019.466641461,3537735.777060512,2458536.140859273,13836195.15185281,-35390048.49249268,3547459.552646314,131158693577.7916,-62798253603.23421,-27223024151.81905
-4682786.443728274,2497309.897576253,3537737.410926844,2458536.140917144,13849093.28628819,-35385008.0358345,3547475.177109397,131158764908.8116,-62798131996.57977,-27222971432.7112
-4683696.685190151,2495600.010232494,3537739.043631592,2458536.140975014,13861989.58924347,-35379962.86438136,3547490.799117128,131158836239.12,-62798010390.84686,-27222918714.00291
-4684606.310455846,2493889.777403273,3537740.675200732,2458536.141032884,13874884.04440133,-35374913.00623836,3547506.418693626,131158907569.8743,-62797888784.06155,-27222865994.83848
-4685515.312099767,2492179.213031724,3537742.305620945,2458536.141090755,13887776.65735367,-35369858.4483612,3547522.035823713,131158978900.489,-62797767177.2226,-27222813275.65085
-4686423.682680181,2490468.331139953,3537743.934878883,2458536.141148625,13900667.43370889,-35364799.17762731,3547537.650492184,131159050230.3998,-62797645571.29159,-27222760556.85691
-4687331.436723149,2488757.104368657,3537745.563000603,2458536.141206495,13913556.3571079,-35359735.22229616,3547553.262723235,131159121560.7498,-62797523964.31994,-27222707837.6119
-4688238.566800168,2487045.546703202,3537747.189972775,2458536.141264366,13926443.43314648,-35354666.56928325,3547568.872501682,131159192890.9649,-62797402357.28622,-27222655118.34005
-4689145.065448641,2485333.672242136,3537748.815782023,2458536.141322236,13939328.66745493,-35349593.20539153,3547584.479812291,131159264220.4753,-62797280751.16206,-27222602399.46259
-4690050.947182802,2483621.453576131,3537750.440454371,2458536.141380107,13952212.04368684,-35344515.15893257,3547600.084679226,131159335550.4247,-62797159143.99744,-27222549680.13414
-4690956.204589451,2481908.904698671,3537752.063976528,2458536.141437977,13965093.56742393,-35339432.41681563,3547615.687087341,131159406880.2394,-62797037536.77069,-27222496960.77882
-4691860.830239459,2480196.039682272,3537753.686335168,2458536.141495847,13977973.24426372,-35334344.96587184,3547631.287021452,131159478209.3474,-62796915930.457,-27222444241.81941
-4692764.838580971,2478482.831170113,3537755.307556204,2458536.141553718,13990851.05792719,-35329252.8343621,3547646.884505615,131159549538.8963,-62796794323.09922,-27222391522.40743
-4693668.222216134,2476769.293163797,3537756.92762637,2458536.141611588,14003727.01398131,-35324156.00918975,3547662.479524707,131159620868.3125,-62796672715.67598,-27222338802.96715
-4694570.973767268,2475055.439675563,3537758.546532432,2458536.141669458,14016601.1179736,-35319054.47724798,3547678.072063639,131159692197.0229,-62796551109.164,-27222286083.92199
-4695473.107634556,2473341.243367,3537760.164300214,2458536.141727329,14029473.35367346,-35313948.26678155,3547693.662146378,131159763526.1694,-62796429501.61655,-27222233364.428
-4696374.61643546,2471626.718247791,3537761.780916481,2458536.141785199,14042343.72663425,-35308837.36468735,3547709.249757831,131159834855.1851,-62796307894.00034,-27222180644.90428
-4697275.492807635,2469911.878338241,3537763.396368026,2458536.141843069,14055212.24238854,-35303721.75785281,3547724.834882938,131159906183.4891,-62796186287.30566,-27222127925.78012
-4698175.751121353,2468196.6962842,3537765.010680623,2458536.14190094,14068078.88473662,-35298601.47454043,3547740.417545614,131159977512.2421,-62796064679.55325,-27222075206.1975
-4699075.384009405,2466481.18610342,3537766.623841057,2458536.14195881,14080943.65921766,-35293476.50164096,3547755.997730792,131160048840.8592,-62795943071.74046,-27222022486.58876
-4699974.384142715,2464765.361790005,3537768.235836186,2458536.14201668,14093806.57133207,-35288346.82606997,3547771.575423471,131160120168.7638,-62795821464.85088,-27221969767.38034
-4700872.765825749,2463049.196042586,3537769.846691662,2458536.142074551,14106667.60494731,-35283212.476039,3547787.15064745,131160191497.1103,-62795699856.91576,-27221917047.71872
-4701770.521724579,2461332.702852725,3537771.456394333,2458536.142132421,14119526.76556957,-35278073.43846734,3547802.723387721,131160262825.3241,-62795578248.91505,-27221864328.02874
-4702667.644507551,2459615.8962568,3537773.064931054,2458536.142190292,14132384.05870309,-35272929.70023014,3547818.293629283,131160334152.832,-62795456641.82569,-27221811608.73391
-4703564.148485054,2457898.74886929,3537774.672327483,2458536.142248162,14145239.4682104,-35267781.2896251,3547833.861395941,131160405480.7762,-62795335033.70084,-27221758888.99026
-4704460.026320571,2456181.27472403,3537776.278570466,2458536.142306033,14158092.9996013,-35262628.19353123,3547849.426672687,131160476808.5923,-62795213425.50191,-27221706169.21455
-4705355.270679938,2454463.48789969,3537777.883646854,2458536.142363903,14170944.65838353,-35257470.39878337,3547864.989444515,131160548135.6959,-62795091818.22637,-27221653449.83924
-4706249.895897166,2452745.360892265,3537779.487582346,2458536.142421773,14183794.428397,-35252307.93379971,3547880.549735271,131160619463.2435,-62794970209.90163,-27221600730.00913
-4707143.894597503,2451026.907846452,3537781.090363718,2458536.142479644,14196642.31519073,-35247140.7853504,3547896.107529877,131160690790.6573,-62794848601.51308,-27221548010.15145
-4708037.259497883,2449308.142780353,3537782.691977915,2458536.142537514,14209488.3242224,-35241968.94033282,3547911.662813426,131160762117.3634,-62794726994.03938,-27221495290.69043
-4708930.004848754,2447589.038277208,3537784.292450487,2458536.142595384,14222332.43941645,-35236792.42707994,3547927.215609611,131160833444.5085,-62794605385.52495,-27221442570.77832
-4709822.123344304,2445869.608386863,3537785.891768332,2458536.142653255,14235174.66625397,-35231611.23245873,3547942.765903477,131160904771.5218,-62794483776.94337,-27221389850.83716
-4710713.607698983,2444149.867169681,3537787.489918391,2458536.142711125,14248015.01019613,-35226425.34332632,3547958.313680114,131160976097.8272,-62794362169.27657,-27221337131.29265
-4711604.472133238,2442429.787193327,3537789.086926158,2458536.142768995,14260853.45519838,-35221234.78803322,3547973.85896316,131161047424.5749,-62794240560.56399,-27221284411.29485
-4712494.709356641,2440709.382515639,3537790.682778563,2458536.142826866,14273690.00672734,-35216039.55344048,3547989.401737695,131161118751.1877,-62794118951.78947,-27221231691.27026
-4713384.312099012,2438988.667204932,3537792.277462571,2458536.142884736,14286524.67022996,-35210839.6263992,3548004.941988829,131161190077.0908,-62793997343.93295,-27221178971.64371
-4714273.294550796,2437267.613813341,3537793.871003624,2458536.142942606,14299357.42969267,-35205635.0352774,3548020.479740151,131161261403.436,-62793875735.03075,-27221126251.56392
-4715161.649436936,2435546.236406661,3537795.463388678,2458536.143000477,14312188.2905677,-35200425.76693019,3548036.014976767,131161332729.6503,-62793754126.05966,-27221073531.45433
-4716049.36952036,2433824.549026796,3537797.05460476,2458536.143058347,14325017.25826991,-35195211.80823705,3548051.54768385,131161404055.1549,-62793632518.00677,-27221020811.74287
-4716936.468926047,2432102.524279088,3537798.644677193,2458536.143116218,14337844.31685207,-35189993.18751488,3548067.077884871,131161475381.0965,-62793510908.91673,-27220968091.58186
-4717822.940412049,2430380.176202927,3537800.23359299,2458536.143174088,14350669.47173437,-35184769.89164714,3548082.605564991,131161546706.9103,-62793389299.75255,-27220915371.38878
-4718708.776738995,2428657.518882509,3537801.821339179,2458536.143231958,14363492.72833538,-35179541.90747282,3548098.130709387,131161618032.0106,-62793267691.51335,-27220862651.59677
-4719593.992037238,2426934.524838983,3537803.407941089,2458536.143289829,14376314.0707027,-35174309.26339541,3548113.653341535,131161689357.5597,-62793146082.21654,-27220809931.34633
-4720478.579062516,2425211.208154031,3537804.993385732,2458536.143347699,14389133.50426062,-35169071.94625765,3548129.173446598,131161760682.9682,-62793024472.86788,-27220757211.07349
-4721362.53769723,2423487.569056745,3537806.577672896,2458536.14340557,14401951.02730621,-35163829.95675602,3548144.691022511,131161832008.2457,-62792902863.45042,-27220704490.77089
-4722245.860722551,2421763.621641861,3537808.160789644,2458536.14346344,14414766.64523823,-35158583.28172191,3548160.206054487,131161903332.8144,-62792781254.94933,-27220651770.86563
-4723128.562228749,2420039.338409951,3537809.742761233,2458536.14352131,14427580.3421467,-35153331.94958155,3548175.718565931,131161974657.8253,-62792659645.4025,-27220599050.50709
-4724010.634992101,2418314.733453249,3537811.323574714,2458536.143579181,14440392.12343602,-35148075.94717017,3548191.228542044,131162045982.7024,-62792538035.79191,-27220546330.12098
-4724892.071826782,2416589.820839949,3537812.903217208,2458536.143637051,14453201.99447296,-35142815.26134769,3548206.735968097,131162117306.8707,-62792416427.09767,-27220493610.1322
-4725772.886757788,2414864.573124073,3537814.481713849,2458536.143694921,14466009.93941386,-35137549.92048887,3548222.240867374,131162188631.4831,-62792294817.35437,-27220440889.68871
-4726653.07259442,2413139.004371325,3537816.059051753,2458536.143752792,14478815.96363107,-35132279.91145745,3548237.74322514,131162259955.9586,-62792173207.55253,-27220388169.2199
-4727532.62213115,2411413.128726644,3537817.635218007,2458536.143810662,14491620.07251213,-35127005.22103859,3548253.24302663,131162331279.7264,-62792051598.6654,-27220335449.14771
-4728411.549450689,2409686.91855651,3537819.210237845,2458536.143868532,14504422.25015664,-35121725.8777966,3548268.740295234,131162402603.9393,-62791929988.72733,-27220282728.61999
-4729289.847307529,2407960.388072259,3537820.784098288,2458536.143926403,14517222.50199281,-35116441.86845155,3548284.235016118,131162473928.0144,-62791808378.73235,-27220230008.06767
-4730167.508529164,2406233.551392253,3537822.356786478,2458536.143984273,14530020.83337615,-35111153.17981718,3548299.727174579,131162545251.3808,-62791686769.65376,-27220177287.9127
-4731044.547150574,2404506.380902058,3537823.928327566,2458536.144042144,14542817.22845503,-35105859.84044068,3548315.216793915,131162616575.1883,-62791565159.53121,-27220124567.30521
-4731920.955994289,2402778.890717513,3537825.498708692,2458536.144100014,14555611.69259062,-35100561.83713964,3548330.70385942,131162687898.8619,-62791443549.34498,-27220071846.6702
-4732796.727868231,2401051.095033749,3537827.067916968,2458536.144157884,14568404.23115904,-35095259.15665298,3548346.188356355,131162759221.8337,-62791321940.06322,-27220019126.42737
-4733671.876759715,2399322.966255485,3537828.635977457,2458536.144215755,14581194.82835738,-35089951.82751071,3548361.670307936,131162830545.2426,-62791200329.74419,-27219966405.73492
-4734546.395506749,2397594.51850642,3537830.202877327,2458536.144273625,14593983.48953228,-35084639.83652458,3548377.149699482,131162901868.5197,-62791078719.35798,-27219913685.01343
-4735420.276967688,2395865.76592056,3537831.768603782,2458536.144331495,14606770.22001054,-35079323.1704966,3548392.626516348,131162973191.0851,-62790957109.89332,-27219860964.69151
-4736293.535082197,2394136.680921827,3537833.333181797,2458536.144389366,14619555.0040377,-35074001.85793965,3548408.100781662,131163044514.0945,-62790835499.37956,-27219808243.91486
-4737166.162703735,2392407.277641747,3537834.896598566,2458536.144447236,14632337.84694628,-35068675.88565949,3548423.57248077,131163115836.9681,-62790713888.80552,-27219755523.11216
-4738038.152706127,2390677.570222131,3537836.458841324,2458536.144505106,14645118.75404851,-35063345.24045233,3548439.041599059,131163187159.136,-62790592279.14281,-27219702802.7046
-4738909.518998864,2388947.531071668,3537838.019934992,2458536.144562977,14657897.70962115,-35058009.95084832,3548454.508159603,131163258481.744,-62790470668.43773,-27219650081.84522
-4739780.254450865,2387217.174329696,3537839.579866791,2458536.144620847,14670674.71898209,-35052670.00364744,3548469.972147775,131163329804.2171,-62790349057.67054,-27219597360.959
-4740650.351968789,2385486.514111268,3537841.138624016,2458536.144678717,14683449.78741216,-35047325.38567448,3548485.433549024,131163401125.9816,-62790227447.81982,-27219544640.47015
-4741519.825397206,2383755.522878951,3537842.696231468,2458536.144736588,14696222.89925362,-35041976.12540788,3548500.892386303,131163472448.19,-62790105836.92006,-27219491919.52659
-4742388.66763788,2382024.21474534,3537844.252676431,2458536.144794459,14708994.05979303,-35036622.20967611,3548516.34864505,131163543770.2637,-62789984225.95815,-27219439198.55616
-4743256.871595589,2380292.603867799,3537845.807946194,2458536.144852329,14721763.27431328,-35031263.62526407,3548531.802310708,131163615091.6296,-62789862615.91107,-27219386477.9824
-4744124.45111943,2378560.662624655,3537847.362065568,2458536.144910199,14734530.52715418,-35025900.40073587,3548547.253406239,131163686413.4375,-62789741004.81816,-27219333756.95533
-4744991.399109278,2376828.405170812,3537848.915021833,2458536.14496807,14747295.82360453,-35020532.52288002,3548562.70191708,131163757735.1078,-62789619393.66836,-27219281035.90366
-4745857.708468111,2375095.845705962,3537850.466802275,2458536.14502594,14760059.16895052,-35015159.97844081,3548578.147828669,131163829056.0742,-62789497783.4264,-27219228315.24562
-4746723.393066656,2373362.95648957,3537852.017431742,2458536.14508381,14772820.54751094,-35009782.79610342,3548593.591164009,131163900377.4817,-62789376172.1405,-27219175594.1351
-4747588.452722739,2371629.73784812,3537853.566909906,2458536.145141681,14785579.95765783,-35004400.97648668,3548609.031920927,131163971698.7543,-62789254560.79272,-27219122872.99782
-4748452.866475697,2369896.231797168,3537855.115199224,2458536.145199551,14798337.41854206,-34999014.47852097,3548624.470060033,131164043019.3163,-62789132950.36455,-27219070152.25928
-4749316.655073559,2368162.396747441,3537856.662336856,2458536.145257421,14811092.90760615,-34993623.34474222,3548639.905616643,131164114340.3213,-62789011338.889,-27219017431.06675
