q1,q2,q3,q4,phi,theta,psi,wx,wy,wz
0.0951,-0.17182,-0.72854,0.65625,-1.6921,-0.087061,0.38613,-0.001121,-0.0015447,-0.0051498
0.092652,-0.17104,-0.73777,0.64642,-1.719,-0.084516,0.38278,-0.0011408,-0.0015253,-0.005152
0.090193,-0.17016,-0.74687,0.63647,-1.7458,-0.081968,0.37925,-0.0011603,-0.0015055,-0.0051542
0.087724,-0.16918,-0.75584,0.62641,-1.7726,-0.07942,0.37556,-0.0011796,-0.0014854,-0.0051564
0.085247,-0.16809,-0.76467,0.61624,-1.7994,-0.076874,0.37171,-0.0011986,-0.0014649,-0.0051586
0.082766,-0.16691,-0.77336,0.60597,-1.8262,-0.074334,0.36769,-0.0012174,-0.0014442,-0.0051608
0.080282,-0.16562,-0.78192,0.59559,-1.8529,-0.071801,0.36351,-0.0012359,-0.0014231,-0.005163
0.077799,-0.16424,-0.79033,0.5851,-1.8796,-0.069278,0.35917,-0.0012541,-0.0014016,-0.0051652
0.075317,-0.16276,-0.7986,0.57451,-1.9063,-0.066768,0.35467,-0.0012721,-0.0013799,-0.0051674
0.072841,-0.16118,-0.80673,0.56383,-1.933,-0.064274,0.35001,-0.0012897,-0.0013578,-0.0051695
0.070371,-0.1595,-0.81471,0.55304,-1.9596,-0.061797,0.34519,-0.0013071,-0.0013354,-0.0051717
0.067911,-0.15773,-0.82254,0.54215,-1.9863,-0.059341,0.34023,-0.0013243,-0.0013127,-0.0051739
0.065464,-0.15586,-0.83023,0.53117,-2.0129,-0.056908,0.33511,-0.0013411,-0.0012898,-0.0051761
0.06303,-0.15389,-0.83776,0.5201,-2.0395,-0.054499,0.32984,-0.0013577,-0.0012665,-0.0051782
0.060613,-0.15183,-0.84514,0.50894,-2.0661,-0.052118,0.32443,-0.0013739,-0.0012429,-0.0051804
0.058216,-0.14968,-0.85236,0.49768,-2.0926,-0.049767,0.31887,-0.0013898,-0.001219,-0.0051825
0.055839,-0.14744,-0.85943,0.48634,-2.1192,-0.047448,0.31318,-0.0014055,-0.0011949,-0.0051846
0.053486,-0.1451,-0.86634,0.47492,-2.1457,-0.045162,0.30734,-0.0014208,-0.0011704,-0.0051867
0.051159,-0.14267,-0.87309,0.46341,-2.1722,-0.042914,0.30136,-0.0014358,-0.0011457,-0.0051888
0.04886,-0.14016,-0.87968,0.45182,-2.1987,-0.040703,0.29525,-0.0014505,-0.0011208,-0.0051908
0.046591,-0.13756,-0.8861,0.44015,-2.2252,-0.038533,0.28901,-0.0014649,-0.0010956,-0.0051928
0.044354,-0.13487,-0.89237,0.4284,-2.2516,-0.036405,0.28264,-0.001479,-0.0010701,-0.0051948
0.042152,-0.1321,-0.89846,0.41658,-2.2781,-0.034321,0.27615,-0.0014927,-0.0010443,-0.0051968
0.039987,-0.12925,-0.9044,0.40468,-2.3045,-0.032284,0.26953,-0.0015061,-0.0010184,-0.0051987
0.03786,-0.12631,-0.91016,0.39271,-2.3309,-0.030295,0.2628,-0.0015192,-0.00099213,-0.0052006
0.035774,-0.1233,-0.91575,0.38067,-2.3573,-0.028355,0.25594,-0.0015319,-0.00096568,-0.0052025
0.03373,-0.1202,-0.92118,0.36857,-2.3837,-0.026467,0.24897,-0.0015443,-0.000939,-0.0052043
0.031732,-0.11704,-0.92643,0.3564,-2.4101,-0.024632,0.2419,-0.0015563,-0.0009121,-0.0052061
0.029779,-0.1138,-0.93151,0.34417,-2.4365,-0.022852,0.23471,-0.001568,-0.00088499,-0.0052079
0.027875,-0.11048,-0.93642,0.33187,-2.4628,-0.021128,0.22742,-0.0015794,-0.00085767,-0.0052096
0.026021,-0.1071,-0.94115,0.31952,-2.4892,-0.019462,0.22003,-0.0015904,-0.00083014,-0.0052113
0.024219,-0.10365,-0.9457,0.30711,-2.5155,-0.017856,0.21254,-0.001601,-0.00080242,-0.0052129
0.02247,-0.10013,-0.95008,0.29465,-2.5418,-0.01631,0.20496,-0.0016113,-0.0007745,-0.0052145
0.020777,-0.096548,-0.95428,0.28214,-2.5681,-0.014826,0.19729,-0.0016212,-0.0007464,-0.005216
0.019141,-0.092906,-0.9583,0.26957,-2.5944,-0.013406,0.18953,-0.0016308,-0.00071813,-0.0052175
0.017562,-0.089204,-0.96214,0.25696,-2.6207,-0.01205,0.18169,-0.0016399,-0.00068968,-0.0052189
0.016044,-0.085445,-0.96579,0.2443,-2.647,-0.010759,0.17377,-0.0016488,-0.00066107,-0.0052203
0.014587,-0.081632,-0.96927,0.2316,-2.6733,-0.0095356,0.16577,-0.0016572,-0.0006323,-0.0052217
0.013192,-0.077766,-0.97256,0.21886,-2.6996,-0.0083797,0.1577,-0.0016653,-0.00060339,-0.0052229
0.011862,-0.07385,-0.97567,0.20608,-2.7258,-0.0072925,0.14956,-0.001673,-0.00057432,-0.0052242
0.010596,-0.069887,-0.9786,0.19326,-2.7521,-0.0062751,0.14135,-0.0016803,-0.00054512,-0.0052253
0.0093969,-0.06588,-0.98134,0.18041,-2.7783,-0.0053281,0.13309,-0.0016872,-0.00051579,-0.0052265
0.0082652,-0.061829,-0.98389,0.16753,-2.8046,-0.0044525,0.12476,-0.0016937,-0.00048634,-0.0052275
0.007202,-0.057739,-0.98626,0.15462,-2.8308,-0.003649,0.11638,-0.0016999,-0.00045677,-0.0052285
0.0062083,-0.053612,-0.98844,0.14168,-2.857,-0.0029181,0.10795,-0.0017057,-0.00042709,-0.0052295
0.0052851,-0.049451,-0.99043,0.12871,-2.8832,-0.0022607,0.09948,-0.0017111,-0.0003973,-0.0052303
0.0044331,-0.045257,-0.99224,0.11572,-2.9095,-0.0016772,0.090963,-0.0017161,-0.00036743,-0.0052312
0.0036532,-0.041034,-0.99386,0.10271,-2.9357,-0.001168,0.082409,-0.0017207,-0.00033746,-0.0052319
0.0029461,-0.036785,-0.99529,0.089687,-2.9619,-0.00073378,0.073819,-0.0017249,-0.00030741,-0.0052326
0.0023125,-0.032512,-0.99653,0.076644,-2.9881,-0.00037475,0.065199,-0.0017287,-0.00027729,-0.0052332
0.0017529,-0.028218,-0.99758,0.063587,-3.0143,-9.1277e-05,0.056553,-0.0017322,-0.0002471,-0.0052338
0.0012679,-0.023906,-0.99844,0.050519,-3.0405,0.00011639,0.047884,-0.0017352,-0.00021685,-0.0052343
0.00085785,-0.019578,-0.99911,0.037443,-3.0667,0.00024803,0.039196,-0.0017378,-0.00018655,-0.0052347
0.00052317,-0.015238,-0.99959,0.024359,-3.0929,0.00030353,0.030494,-0.0017401,-0.00015621,-0.0052351
0.00026415,-0.010888,-0.99988,0.011271,-3.119,0.00028279,0.021781,-0.0017419,-0.00012583,-0.0052354
8.1019e-05,-0.0065306,-0.99998,-0.0018185,3.138,0.00018579,0.013061,-0.0017434,-9.5413e-05,-0.0052357
-2.6058e-05,-0.0021691,-0.99989,-0.014908,3.1118,1.2565e-05,0.0043386,-0.0017444,-6.4977e-05,-0.0052358
-5.6999e-05,0.0021937,-0.99961,-0.027995,3.0856,-0.00023678,-0.0043826,-0.0017451,-3.4526e-05,-0.0052359
-1.1792e-05,0.0065552,-0.99913,-0.041077,3.0594,-0.0005621,-0.013098,-0.0017453,-4.0658e-06,-0.005236
0.00010951,0.010912,-0.99847,-0.054151,3.0332,-0.00096317,-0.021805,-0.0017452,2.6395e-05,-0.005236
0.00030676,0.015263,-0.99762,-0.067216,3.0071,-0.0014397,-0.030498,-0.0017446,5.685e-05,-0.0052359
0.00057977,0.019603,-0.99658,-0.080269,2.9809,-0.0019914,-0.039175,-0.0017437,8.7291e-05,-0.0052357
0.00092827,0.02393,-0.99535,-0.093308,2.9547,-0.0026179,-0.04783,-0.0017423,0.00011771,-0.0052355
0.0013519,0.028242,-0.99393,-0.10633,2.9285,-0.0033187,-0.05646,-0.0017406,0.0001481,-0.0052352
0.0018503,0.032536,-0.99232,-0.11933,2.9024,-0.0040933,-0.065061,-0.0017385,0.00017846,-0.0052348
0.0024228,0.036809,-0.99052,-0.13232,2.8762,-0.0049411,-0.073629,-0.0017359,0.00020877,-0.0052344
0.0030691,0.041058,-0.98853,-0.14527,2.85,-0.0058616,-0.08216,-0.001733,0.00023903,-0.0052339
0.0037884,0.045281,-0.98636,-0.15821,2.8238,-0.006854,-0.090651,-0.0017297,0.00026924,-0.0052334
0.0045801,0.049474,-0.984,-0.17111,2.7976,-0.0079176,-0.099097,-0.001726,0.00029938,-0.0052328
0.0054433,0.053635,-0.98145,-0.18399,2.7715,-0.0090517,-0.10749,-0.0017219,0.00032945,-0.0052321
0.0063773,0.057762,-0.97871,-0.19683,2.7453,-0.010255,-0.11584,-0.0017173,0.00035943,-0.0052314
0.0073812,0.061851,-0.97579,-0.20963,2.7191,-0.011528,-0.12413,-0.0017125,0.00038934,-0.0052306
0.0084539,0.065901,-0.97269,-0.2224,2.6929,-0.012868,-0.13236,-0.0017072,0.00041915,-0.0052297
0.0095945,0.069908,-0.9694,-0.23513,2.6667,-0.014274,-0.14053,-0.0017015,0.00044885,-0.0052288
0.010802,0.07387,-0.96592,-0.24782,2.6405,-0.015747,-0.14863,-0.0016954,0.00047846,-0.0052278
0.012075,0.077785,-0.96227,-0.26047,2.6143,-0.017283,-0.15665,-0.001689,0.00050794,-0.0052267
0.013412,0.08165,-0.95843,-0.27306,2.588,-0.018883,-0.16461,-0.0016822,0.00053731,-0.0052256
0.014813,0.085462,-0.95441,-0.28561,2.5618,-0.020545,-0.17248,-0.0016749,0.00056654,-0.0052245
0.016275,0.08922,-0.95021,-0.29811,2.5356,-0.022268,-0.18028,-0.0016674,0.00059564,-0.0052233
0.017797,0.09292,-0.94583,-0.31056,2.5094,-0.024051,-0.18799,-0.0016594,0.0006246,-0.005222
0.019379,0.096561,-0.94128,-0.32295,2.4831,-0.025891,-0.19561,-0.0016511,0.00065341,-0.0052207
0.021017,0.10014,-0.93654,-0.33529,2.4569,-0.027788,-0.20314,-0.0016423,0.00068206,-0.0052193
0.022712,0.10366,-0.93163,-0.34756,2.4306,-0.02974,-0.21057,-0.0016333,0.00071055,-0.0052179
0.024461,0.10711,-0.92655,-0.35977,2.4043,-0.031745,-0.21791,-0.0016238,0.00073887,-0.0052164
0.026262,0.11049,-0.92129,-0.37192,2.378,-0.033802,-0.22514,-0.001614,0.00076702,-0.0052149
0.028114,0.1138,-0.91586,-0.38401,2.3517,-0.03591,-0.23227,-0.0016038,0.00079498,-0.0052133
0.030015,0.11704,-0.91026,-0.39602,2.3254,-0.038066,-0.23929,-0.0015933,0.00082276,-0.0052117
0.031963,0.1202,-0.90448,-0.40797,2.2991,-0.040268,-0.2462,-0.0015824,0.00085034,-0.00521
0.033956,0.12329,-0.89854,-0.41984,2.2728,-0.042516,-0.25299,-0.0015711,0.00087772,-0.0052083
0.035993,0.1263,-0.89243,-0.43164,2.2465,-0.044807,-0.25967,-0.0015595,0.00090489,-0.0052066
0.038071,0.12923,-0.88616,-0.44336,2.2201,-0.047138,-0.26623,-0.0015476,0.00093185,-0.0052048
0.040188,0.13208,-0.87972,-0.45501,2.1937,-0.049509,-0.27266,-0.0015353,0.00095858,-0.005203
0.042343,0.13485,-0.87312,-0.46657,2.1673,-0.051917,-0.27897,-0.0015226,0.0009851,-0.0052011
0.044533,0.13753,-0.86635,-0.47806,2.1409,-0.05436,-0.28515,-0.0015096,0.0010114,-0.0051992
0.046757,0.14013,-0.85943,-0.48945,2.1145,-0.056836,-0.29119,-0.0014963,0.0010374,-0.0051973
0.049011,0.14264,-0.85234,-0.50077,2.0881,-0.059343,-0.29711,-0.0014827,0.0010632,-0.0051953
0.051294,0.14506,-0.8451,-0.51199,2.0616,-0.061879,-0.30288,-0.0014687,0.0010888,-0.0051934
0.053604,0.14739,-0.8377,-0.52312,2.0352,-0.064441,-0.30852,-0.0014544,0.0011141,-0.0051914
0.055938,0.14963,-0.83015,-0.53416,2.0087,-0.067027,-0.31402,-0.0014398,0.0011391,-0.0051893
0.058295,0.15177,-0.82245,-0.54511,1.9822,-0.069635,-0.31937,-0.0014249,0.0011639,-0.0051873
0.060671,0.15383,-0.81459,-0.55596,1.9557,-0.072262,-0.32457,-0.0014096,0.0011884,-0.0051852
0.063064,0.15578,-0.80659,-0.56672,1.9291,-0.074907,-0.32963,-0.001394,0.0012126,-0.0051831
0.065473,0.15765,-0.79844,-0.57737,1.9025,-0.077566,-0.33454,-0.0013782,0.0012365,-0.0051809
0.067895,0.15941,-0.79014,-0.58792,1.876,-0.080237,-0.33929,-0.001362,0.0012602,-0.0051788
0.070327,0.16108,-0.7817,-0.59837,1.8493,-0.082917,-0.34389,-0.0013456,0.0012836,-0.0051767
0.072767,0.16265,-0.77312,-0.60872,1.8227,-0.085605,-0.34834,-0.0013288,0.0013066,-0.0051745
0.075213,0.16412,-0.7644,-0.61895,1.796,-0.088297,-0.35263,-0.0013117,0.0013294,-0.0051723
0.077663,0.1655,-0.75554,-0.62908,1.7694,-0.090991,-0.35675,-0.0012944,0.0013519,-0.0051701
0.080113,0.16677,-0.74654,-0.6391,1.7427,-0.093685,-0.36072,-0.0012768,0.001374,-0.0051679
0.082561,0.16794,-0.73741,-0.64901,1.7159,-0.096374,-0.36452,-0.0012589,0.0013959,-0.0051657
0.085006,0.16901,-0.72814,-0.6588,1.6892,-0.099058,-0.36816,-0.0012408,0.0014174,-0.0051635
0.087444,0.16998,-0.71875,-0.66847,1.6624,-0.10173,-0.37163,-0.0012223,0.0014386,-0.0051613
0.089874,0.17085,-0.70923,-0.67803,1.6356,-0.1044,-0.37494,-0.0012036,0.0014594,-0.0051592
0.092292,0.17162,-0.69958,-0.68747,1.6087,-0.10705,-0.37808,-0.0011847,0.00148,-0.005157
0.094697,0.17229,-0.6898,-0.69679,1.5819,-0.10968,-0.38105,-0.0011655,0.0015002,-0.0051548
0.097085,0.17286,-0.6799,-0.70599,1.555,-0.11229,-0.38385,-0.001146,0.00152,-0.0051526
0.099455,0.17332,-0.66989,-0.71507,1.5281,-0.11488,-0.38648,-0.0011263,0.0015395,-0.0051504
0.1018,0.17369,-0.65975,-0.72402,1.5011,-0.11744,-0.38894,-0.0011064,0.0015587,-0.0051483
0.10413,0.17395,-0.64949,-0.73284,1.4742,-0.11998,-0.39123,-0.0010862,0.0015775,-0.0051461
0.10643,0.17411,-0.63913,-0.74154,1.4472,-0.12248,-0.39334,-0.0010658,0.0015959,-0.005144
0.1087,0.17418,-0.62865,-0.7501,1.4201,-0.12495,-0.39528,-0.0010451,0.001614,-0.0051419
0.11095,0.17414,-0.61806,-0.75853,1.3931,-0.12738,-0.39705,-0.0010243,0.0016318,-0.0051398
0.11315,0.174,-0.60736,-0.76684,1.366,-0.12978,-0.39865,-0.0010032,0.0016491,-0.0051377
0.11533,0.17377,-0.59655,-0.775,1.3389,-0.13213,-0.40007,-0.00098192,0.0016661,-0.0051356
0.11747,0.17344,-0.58564,-0.78304,1.3117,-0.13443,-0.40132,-0.00096043,0.0016828,-0.0051336
0.11956,0.17301,-0.57463,-0.79093,1.2845,-0.13669,-0.40239,-0.00093873,0.001699,-0.0051316
0.12162,0.17248,-0.56352,-0.79869,1.2573,-0.1389,-0.40329,-0.00091684,0.0017149,-0.0051296
0.12363,0.17186,-0.55231,-0.8063,1.2301,-0.14105,-0.40402,-0.00089475,0.0017304,-0.0051276
0.1256,0.17115,-0.54101,-0.81378,1.2028,-0.14314,-0.40458,-0.00087248,0.0017455,-0.0051257
0.12752,0.17034,-0.52962,-0.82112,1.1756,-0.14518,-0.40497,-0.00085002,0.0017602,-0.0051238
0.12939,0.16944,-0.51813,-0.82831,1.1482,-0.14715,-0.40518,-0.00082738,0.0017745,-0.005122
0.1312,0.16845,-0.50656,-0.83535,1.1209,-0.14906,-0.40523,-0.00080458,0.0017884,-0.0051202
0.13296,0.16737,-0.49489,-0.84225,1.0935,-0.1509,-0.4051,-0.0007816,0.001802,-0.0051184
0.13467,0.1662,-0.48315,-0.84901,1.0661,-0.15267,-0.40481,-0.00075846,0.0018151,-0.0051167
0.13631,0.16494,-0.47132,-0.85561,1.0387,-0.15437,-0.40435,-0.00073517,0.0018278,-0.005115
0.1379,0.1636,-0.45942,-0.86207,1.0113,-0.15599,-0.40373,-0.00071172,0.0018402,-0.0051133
0.13943,0.16217,-0.44743,-0.86837,0.98379,-0.15753,-0.40294,-0.00068812,0.0018521,-0.0051117
0.14089,0.16066,-0.43537,-0.87452,0.9563,-0.15899,-0.40199,-0.00066438,0.0018636,-0.0051101
0.14228,0.15907,-0.42324,-0.88052,0.92878,-0.16037,-0.40087,-0.00064051,0.0018747,-0.0051086
0.14361,0.1574,-0.41104,-0.88637,0.90124,-0.16167,-0.3996,-0.0006165,0.0018854,-0.0051071
0.14487,0.15565,-0.39877,-0.89206,0.87368,-0.16287,-0.39817,-0.00059236,0.0018957,-0.0051057
0.14606,0.15382,-0.38643,-0.89759,0.8461,-0.16399,-0.39658,-0.00056811,0.0019056,-0.0051043
0.14718,0.15192,-0.37403,-0.90297,0.8185,-0.16501,-0.39484,-0.00054373,0.001915,-0.005103
0.14822,0.14995,-0.36157,-0.90819,0.79088,-0.16594,-0.39295,-0.00051925,0.0019241,-0.0051017
0.14919,0.1479,-0.34905,-0.91325,0.76324,-0.16677,-0.39091,-0.00049465,0.0019327,-0.0051005
0.15008,0.14579,-0.33648,-0.91815,0.73559,-0.1675,-0.38872,-0.00046996,0.0019409,-0.0050993
0.15089,0.14361,-0.32384,-0.92289,0.70792,-0.16814,-0.38639,-0.00044517,0.0019487,-0.0050982
0.15163,0.14137,-0.31116,-0.92747,0.68024,-0.16866,-0.38391,-0.00042029,0.001956,-0.0050971
0.15228,0.13906,-0.29843,-0.93189,0.65255,-0.16909,-0.38129,-0.00039532,0.001963,-0.0050961
0.15285,0.13669,-0.28565,-0.93614,0.62485,-0.16941,-0.37854,-0.00037027,0.0019695,-0.0050952
0.15334,0.13426,-0.27282,-0.94023,0.59713,-0.16962,-0.37565,-0.00034515,0.0019755,-0.0050943
0.15375,0.13178,-0.25995,-0.94415,0.56941,-0.16972,-0.37264,-0.00031995,0.0019812,-0.0050935
0.15407,0.12924,-0.24704,-0.94791,0.54169,-0.16971,-0.36949,-0.00029469,0.0019864,-0.0050927
0.15431,0.12665,-0.2341,-0.9515,0.51395,-0.16959,-0.36622,-0.00026938,0.0019912,-0.005092
0.15446,0.12402,-0.22111,-0.95492,0.48622,-0.16935,-0.36282,-0.000244,0.0019955,-0.0050914
0.15452,0.12133,-0.20809,-0.95817,0.45848,-0.169,-0.35931,-0.00021858,0.0019995,-0.0050908
0.1545,0.1186,-0.19505,-0.96126,0.43074,-0.16853,-0.35568,-0.00019311,0.002003,-0.0050903
0.15439,0.11582,-0.18197,-0.96418,0.403,-0.16795,-0.35193,-0.0001676,0.002006,-0.0050898
0.15418,0.11301,-0.16886,-0.96692,0.37527,-0.16725,-0.34808,-0.00014206,0.0020086,-0.0050895
0.15389,0.11016,-0.15573,-0.9695,0.34753,-0.16643,-0.34412,-0.00011649,0.0020108,-0.0050891
0.15351,0.10727,-0.14258,-0.9719,0.31981,-0.16549,-0.34006,-9.0892e-05,0.0020126,-0.0050889
0.15304,0.10435,-0.12941,-0.97414,0.29209,-0.16443,-0.3359,-6.5279e-05,0.0020139,-0.0050887
0.15248,0.1014,-0.11622,-0.9762,0.26438,-0.16325,-0.33164,-3.9653e-05,0.0020148,-0.0050885
0.15182,0.098417,-0.10302,-0.97808,0.23668,-0.16195,-0.32729,-1.4019e-05,0.0020153,-0.0050885
0.15108,0.095412,-0.089803,-0.9798,0.20899,-0.16052,-0.32285,1.1618e-05,0.0020153,-0.0050885
0.15025,0.092384,-0.076576,-0.98134,0.18132,-0.15898,-0.31833,3.7253e-05,0.0020149,-0.0050885
0.14932,0.089335,-0.06334,-0.98271,0.15366,-0.15731,-0.31372,6.288e-05,0.002014,-0.0050887
0.1483,0.086268,-0.050097,-0.9839,0.12602,-0.15552,-0.30904,8.8495e-05,0.0020127,-0.0050889
0.14719,0.083185,-0.036852,-0.98491,0.098395,-0.15362,-0.30428,0.00011409,0.002011,-0.0050891
0.14599,0.08009,-0.023604,-0.98576,0.070791,-0.15159,-0.29945,0.00013966,0.0020089,-0.0050894
0.1447,0.076984,-0.010357,-0.98642,0.043207,-0.14943,-0.29455,0.00016521,0.0020063,-0.0050898
0.14332,0.073869,0.0028867,-0.98691,0.015646,-0.14716,-0.28958,0.00019072,0.0020033,-0.0050903
0.14185,0.07075,0.016125,-0.98722,-0.011891,-0.14477,-0.28456,0.00021619,0.0019998,-0.0050908
0.14029,0.067627,0.029357,-0.98736,-0.039404,-0.14226,-0.27948,0.00024162,0.0019959,-0.0050913
