x,y,z,vx,vy,vz
-3013592.84504,42061918.935,5328.82223757,-3066.4597468,-219.137119879,-2.86037892994
-3028924.9432,42060820.4548,5314.51998918,-3066.37945097,-220.254982532,-2.86052036369
-3044256.63887,42059716.3853,5300.21703457,-3066.29874768,-221.372815693,-2.8606614173
-3059587.93,42058606.7267,5285.91337564,-3066.21763695,-222.490619213,-2.86080209074
-3074918.81456,42057491.4791,5271.6090143,-3066.13611878,-223.608392944,-2.86094238399
-3090249.29051,42056370.6428,5257.30395244,-3066.05419318,-224.726136738,-2.86108229705
-3105579.35581,42055244.2178,5242.99819196,-3065.97186017,-225.843850445,-2.86122182987
-3120909.00843,42054112.2043,5228.69173477,-3065.88911975,-226.961533918,-2.86136098246
-3136238.24633,42052974.6025,5214.38458277,-3065.80597195,-228.079187009,-2.8614997548
-3151567.06747,42051831.4125,5200.07673786,-3065.72241676,-229.196809567,-2.86163814685
-3166895.46982,42050682.6345,5185.76820193,-3065.63845419,-230.314401446,-2.86177615861
-3182223.45134,42049528.2685,5171.4589769,-3065.55408428,-231.431962497,-2.86191379006
-3197551.00998,42048368.3149,5157.14906467,-3065.46930701,-232.549492571,-2.86205104117
-3212878.14373,42047202.7737,5142.83846713,-3065.38412241,-233.66699152,-2.86218791194
-3228204.85053,42046031.645,5128.52718618,-3065.29853048,-234.784459195,-2.86232440234
-3243531.12835,42044854.9291,5114.21522374,-3065.21253124,-235.901895448,-2.86246051235
-3258856.97516,42043672.6261,5099.90258169,-3065.12612469,-237.019300131,-2.86259624196
-3274182.38892,42042484.7362,5085.58926195,-3065.03931086,-238.136673095,-2.86273159115
-3289507.36759,42041291.2594,5071.27526642,-3064.95208975,-239.254014192,-2.8628665599
-3304831.90914,42040092.1961,5056.96059699,-3064.86446138,-240.371323273,-2.86300114819
-3320156.01153,42038887.5463,5042.64525557,-3064.77642574,-241.488600189,-2.86313535601
-3335479.67272,42037677.3101,5028.32924406,-3064.68798287,-242.605844794,-2.86326918334
-3350802.89068,42036461.4879,5014.01256437,-3064.59913276,-243.723056937,-2.86340263016
-3366125.66337,42035240.0796,4999.69521839,-3064.50987544,-244.840236471,-2.86353569645
-3381447.98875,42034013.0856,4985.37720804,-3064.42021091,-245.957383247,-2.86366838219
-3396769.8648,42032780.5058,4971.05853521,-3064.33013918,-247.074497118,-2.86380068737
-3412091.28947,42031542.3406,4956.7392018,-3064.23966027,-248.191577933,-2.86393261198
-3427412.26072,42030298.5901,4942.41920972,-3064.1487742,-249.308625546,-2.86406415598
-3442732.77653,42029049.2544,4928.09856087,-3064.05748096,-250.425639808,-2.86419531937
-3458052.83485,42027794.3338,4913.77725716,-3063.96578058,-251.54262057,-2.86432610213
-3473372.43366,42026533.8283,4899.45530049,-3063.87367306,-252.659567684,-2.86445650424
-3488691.57091,42025267.7382,4885.13269275,-3063.78115842,-253.776481002,-2.86458652569
-3504010.24456,42023996.0635,4870.80943586,-3063.68823667,-254.893360375,-2.86471616645
-3519328.45259,42022718.8046,4856.48553172,-3063.59490783,-256.010205655,-2.86484542651
-3534646.19296,42021435.9615,4842.16098223,-3063.5011719,-257.127016694,-2.86497430585
-3549963.46363,42020147.5345,4827.8357893,-3063.40702891,-258.243793343,-2.86510280446
-3565280.26257,42018853.5237,4813.50995482,-3063.31247885,-259.360535454,-2.86523092232
-3580596.58774,42017553.9292,4799.18348071,-3063.21752175,-260.477242879,-2.86535865941
-3595912.43711,42016248.7513,4784.85636886,-3063.12215761,-261.593915469,-2.86548601571
-3611227.80864,42014937.9901,4770.52862119,-3063.02638646,-262.710553076,-2.86561299122
-3626542.7003,42013621.6458,4756.20023959,-3062.93020829,-263.827155552,-2.8657395859
-3641857.11005,42012299.7186,4741.87122596,-3062.83362314,-264.943722748,-2.86586579975
-3657171.03585,42010972.2087,4727.54158222,-3062.736631,-266.060254516,-2.86599163275
-3672484.47568,42009639.1161,4713.21131027,-3062.63923189,-267.176750707,-2.86611708488
-3687797.42749,42008300.4412,4698.88041201,-3062.54142583,-268.293211175,-2.86624215613
-3703109.88926,42006956.1841,4684.54888934,-3062.44321283,-269.409635769,-2.86636684647
-3718421.85894,42005606.3449,4670.21674418,-3062.34459289,-270.526024342,-2.8664911559
-3733733.33451,42004250.9239,4655.88397842,-3062.24556605,-271.642376746,-2.86661508439
-3749044.31393,42002889.9212,4641.55059397,-3062.1461323,-272.758692832,-2.86673863193
-3764354.79515,42001523.337,4627.21659274,-3062.04629166,-273.874972452,-2.86686179851
-3779664.77616,42000151.1715,4612.88197662,-3061.94604414,-274.991215458,-2.8669845841
-3794974.25492,41998773.4249,4598.54674753,-3061.84538977,-276.107421702,-2.86710698869
-3810283.22938,41997390.0974,4584.21090737,-3061.74432854,-277.223591034,-2.86722901227
-3825591.69753,41996001.1891,4569.87445804,-3061.64286048,-278.339723308,-2.86735065482
-3840899.65731,41994606.7002,4555.53740146,-3061.5409856,-279.455818374,-2.86747191632
-3856207.1067,41993206.631,4541.19973951,-3061.43870391,-280.571876085,-2.86759279676
-3871514.04367,41991800.9815,4526.86147412,-3061.33601543,-281.687896292,-2.86771329612
-3886820.46618,41990389.7521,4512.52260719,-3061.23292017,-282.803878847,-2.86783341438
-3902126.37219,41988972.9428,4498.18314061,-3061.12941814,-283.919823602,-2.86795315153
-3917431.75968,41987550.5539,4483.84307631,-3061.02550936,-285.035730409,-2.86807250756
-3932736.62661,41986122.5855,4469.50241617,-3060.92119384,-286.151599119,-2.86819148245
-3948040.97094,41984689.038,4455.16116212,-3060.8164716,-287.267429584,-2.86831007617
-3963344.79065,41983249.9113,4440.81931605,-3060.71134264,-288.383221656,-2.86842828873
-3978648.08369,41981805.2058,4426.47687987,-3060.605807,-289.498975186,-2.86854612009
-3993950.84804,41980354.9216,4412.13385548,-3060.49986466,-290.614690028,-2.86866357025
-4009253.08166,41978899.059,4397.7902448,-3060.39351567,-291.730366031,-2.86878063919
-4024554.78252,41977437.618,4383.44604973,-3060.28676001,-292.846003049,-2.8688973269
-4039855.94858,41975970.599,4369.10127217,-3060.17959772,-293.961600933,-2.86901363335
-4055156.57782,41974498.0021,4354.75591403,-3060.07202881,-295.077159534,-2.86912955854
-4070456.66819,41973019.8275,4340.40997722,-3059.96405328,-296.192678705,-2.86924510245
-4085756.21767,41971536.0754,4326.06346364,-3059.85567116,-297.308158298,-2.86936026506
-4101055.22423,41970046.746,4311.7163752,-3059.74688246,-298.423598164,-2.86947504636
-4116353.68582,41968551.8395,4297.36871381,-3059.63768719,-299.538998155,-2.86958944633
-4131651.60042,41967051.356,4283.02048137,-3059.52808537,-300.654358123,-2.86970346496
-4146948.966,41965545.2959,4268.6716798,-3059.41807701,-301.76967792,-2.86981710224
-4162245.78051,41964033.6593,4254.32231099,-3059.30766213,-302.884957398,-2.86993035814
-4177542.04194,41962516.4464,4239.97237685,-3059.19684075,-304.000196408,-2.87004323266
-4192837.74824,41960993.6574,4225.6218793,-3059.08561287,-305.115394803,-2.87015572578
-4208132.89739,41959465.2926,4211.27082023,-3058.97397851,-306.230552434,-2.87026783747
-4223427.48735,41957931.352,4196.91920156,-3058.86193769,-307.345669153,-2.87037956774
-4238721.51609,41956391.8359,4182.56702519,-3058.74949042,-308.460744812,-2.87049091657
-4254014.98158,41954846.7446,4168.21429303,-3058.63663672,-309.575779264,-2.87060188393
-4269307.88178,41953296.0782,4153.86100698,-3058.5233766,-310.690772359,-2.87071246982
-4284600.21467,41951739.8369,4139.50716896,-3058.40971008,-311.80572395,-2.87082267422
-4299891.97821,41950178.021,4125.15278088,-3058.29563717,-312.920633889,-2.87093249711
-4315183.17036,41948610.6307,4110.79784463,-3058.1811579,-314.035502028,-2.87104193849
-4330473.78911,41947037.6661,4096.44236213,-3058.06627226,-315.150328218,-2.87115099833
-4345763.83241,41945459.1275,4082.08633528,-3057.95098029,-316.265112311,-2.87125967663
-4361053.29823,41943875.015,4067.729766,-3057.83528199,-317.37985416,-2.87136797337
-4376342.18455,41942285.329,4053.37265618,-3057.71917737,-318.494553617,-2.87147588853
-4391630.48933,41940690.0696,4039.01500775,-3057.60266647,-319.609210533,-2.8715834221
-4406918.21054,41939089.237,4024.6568226,-3057.48574929,-320.72382476,-2.87169057406
-4422205.34615,41937482.8314,4010.29810264,-3057.36842584,-321.83839615,-2.87179734441
-4437491.89412,41935870.8531,3995.93884979,-3057.25069615,-322.952924555,-2.87190373313
-4452777.85243,41934253.3022,3981.57906595,-3057.13256022,-324.067409828,-2.8720097402
-4468063.21904,41932630.179,3967.21875303,-3057.01401808,-325.18185182,-2.87211536561
-4483347.99193,41931001.4838,3952.85791293,-3056.89506974,-326.296250382,-2.87222060935
-4498632.16906,41929367.2166,3938.49654757,-3056.77571522,-327.410605368,-2.8723254714
-4513915.74841,41927727.3778,3924.13465885,-3056.65595452,-328.524916629,-2.87242995175
-4529198.72793,41926081.9675,3909.77224869,-3056.53578768,-329.639184018,-2.87253405038
-4544481.10561,41924430.986,3895.40931898,-3056.4152147,-330.753407385,-2.87263776729
-4559762.8794,41922774.4335,3881.04587165,-3056.2942356,-331.867586583,-2.87274110245
-4575044.04729,41921112.3102,3866.6819086,-3056.1728504,-332.981721465,-2.87284405586
-4590324.60723,41919444.6164,3852.31743173,-3056.05105912,-334.095811881,-2.8729466275
-4605604.5572,41917771.3522,3837.95244296,-3055.92886176,-335.209857685,-2.87304881735
-4620883.89517,41916092.5179,3823.58694419,-3055.80625835,-336.323858728,-2.87315062541
-4636162.61911,41914408.1137,3809.22093734,-3055.6832489,-337.437814862,-2.87325205166
-4651440.72698,41912718.1398,3794.85442431,-3055.55983343,-338.55172594,-2.87335309608
-4666718.21677,41911022.5965,3780.48740701,-3055.43601195,-339.665591813,-2.87345375867
-4681995.08643,41909321.484,3766.11988736,-3055.31178449,-340.779412333,-2.87355403941
-4697271.33393,41907614.8024,3751.75186726,-3055.18715105,-341.893187353,-2.87365393829
-4712546.95726,41905902.5522,3737.38334861,-3055.06211166,-343.006916725,-2.87375345529
-4727821.95437,41904184.7334,3723.01433334,-3054.93666634,-344.1206003,-2.8738525904
-4743096.32325,41902461.3462,3708.64482335,-3054.81081509,-345.234237931,-2.87395134361
-4758370.06185,41900732.391,3694.27482054,-3054.68455794,-346.347829469,-2.8740497149
-4773643.16815,41898997.868,3679.90432683,-3054.5578949,-347.461374768,-2.87414770427
-4788915.64012,41897257.7774,3665.53334413,-3054.43082599,-348.574873678,-2.8742453117
-4804187.47573,41895512.1194,3651.16187435,-3054.30335123,-349.688326053,-2.87434253717
-4819458.67296,41893760.8942,3636.7899194,-3054.17547063,-350.801731743,-2.87443938067
-4834729.22976,41892004.1021,3622.41748118,-3054.04718421,-351.915090602,-2.8745358422
-4849999.14412,41890241.7434,3608.04456161,-3053.91849199,-353.028402482,-2.87463192174
-4865268.41401,41888473.8182,3593.6711626,-3053.78939399,-354.141667234,-2.87472761927
-4880537.03739,41886700.3268,3579.29728606,-3053.65989022,-355.254884711,-2.87482293478
-4895805.01223,41884921.2694,3564.92293389,-3053.5299807,-356.368054765,-2.87491786827
-4911072.33652,41883136.6463,3550.54810801,-3053.39966544,-357.481177248,-2.87501241971
-4926339.00821,41881346.4577,3536.17281033,-3053.26894447,-358.594252012,-2.8751065891
-4941605.02529,41879550.7039,3521.79704276,-3053.13781781,-359.70727891,-2.87520037642
-4956870.38571,41877749.385,3507.4208072,-3053.00628546,-360.820257793,-2.87529378167
-4972135.08746,41875942.5014,3493.04410558,-3052.87434746,-361.933188513,-2.87538680482
-4987399.12851,41874130.0532,3478.66693979,-3052.7420038,-363.046070924,-2.87547944587
-5002662.50683,41872312.0407,3464.28931176,-3052.60925453,-364.158904877,-2.8755717048
-5017925.22038,41870488.4642,3449.91122338,-3052.47609964,-365.271690224,-2.87566358161
-5033187.26715,41868659.3239,3435.53267658,-3052.34253916,-366.384426818,-2.87575507628
-5048448.6451,41866824.62,3421.15367326,-3052.20857311,-367.49711451,-2.87584618879
-5063709.3522,41864984.3529,3406.77421533,-3052.0742015,-368.609753153,-2.87593691914
-5078969.38644,41863138.5226,3392.3943047,-3051.93942436,-369.722342599,-2.87602726732
-5094228.74577,41861287.1295,3378.01394329,-3051.80424169,-370.834882701,-2.87611723331
-5109487.42818,41859430.1739,3363.633133,-3051.66865353,-371.947373311,-2.87620681709
-5124745.43163,41857567.6559,3349.25187576,-3051.53265988,-373.05981428,-2.87629601867
-5140002.7541,41855699.5758,3334.87017346,-3051.39626077,-374.172205461,-2.87638483803
-5155259.39356,41853825.9339,3320.48802801,-3051.25945621,-375.284546707,-2.87647327515
-5170515.34799,41851946.7304,3306.10544134,-3051.12224622,-376.39683787,-2.87656133002
-5185770.61535,41850061.9656,3291.72241535,-3050.98463082,-377.509078801,-2.87664900264
-5201025.19362,41848171.6397,3277.33895195,-3050.84661004,-378.621269353,-2.87673629299
-5216279.08077,41846275.753,3262.95505306,-3050.70818387,-379.73340938,-2.87682320106
-5231532.27478,41844374.3057,3248.57072058,-3050.56935236,-380.845498731,-2.87690972683
-5246784.77362,41842467.2981,3234.18595643,-3050.43011551,-381.957537261,-2.87699587031
-5262036.57526,41840554.7304,3219.80076251,-3050.29047334,-383.069524822,-2.87708163147
-5277287.67768,41838636.6029,3205.41514075,-3050.15042587,-384.181461265,-2.8771670103
-5292538.07884,41836712.9159,3191.02909305,-3050.00997313,-385.293346442,-2.8772520068
-5307787.77673,41834783.6695,3176.64262132,-3049.86911512,-386.405180208,-2.87733662094
-5323036.76932,41832848.8642,3162.25572747,-3049.72785187,-387.516962413,-2.87742085273
-5338285.05458,41830908.5,3147.86841343,-3049.5861834,-388.62869291,-2.87750470215
-5353532.63048,41828962.5773,3133.48068109,-3049.44410973,-389.740371551,-2.87758816919
-5368779.495,41827011.0964,3119.09253237,-3049.30163087,-390.851998189,-2.87767125384
-5384025.64611,41825054.0574,3104.70396919,-3049.15874684,-391.963572677,-2.87775395608
-5399271.08179,41823091.4607,3090.31499345,-3049.01545767,-393.075094865,-2.87783627591
-5414515.80001,41821123.3066,3075.92560707,-3048.87176337,-394.186564608,-2.87791821331
-5429759.79875,41819149.5952,3061.53581195,-3048.72766396,-395.297981756,-2.87799976828
-5445003.07598,41817170.3268,3047.14561002,-3048.58315946,-396.409346164,-2.8780809408
-5460245.62967,41815185.5018,3032.75500318,-3048.43824989,-397.520657682,-2.87816173087
-5475487.4578,41813195.1203,3018.36399335,-3048.29293528,-398.631916163,-2.87824213847
-5490728.55835,41811199.1827,3003.97258244,-3048.14721563,-399.743121461,-2.87832216359
-5505968.92928,41809197.6892,2989.58077235,-3048.00109097,-400.854273427,-2.87840180622
-5521208.56858,41807190.6401,2975.18856501,-3047.85456132,-401.965371913,-2.87848106636
-5536447.47422,41805178.0356,2960.79596233,-3047.70762669,-403.076416772,-2.87855994398
-5551685.64418,41803159.876,2946.40296621,-3047.56028712,-404.187407857,-2.87863843909
-5566923.07642,41801136.1616,2932.00957857,-3047.41254261,-405.29834502,-2.87871655167
-5582159.76893,41799106.8926,2917.61580133,-3047.26439319,-406.409228113,-2.8787942817
-5597395.71968,41797072.0694,2903.22163639,-3047.11583887,-407.52005699,-2.87887162919
-5612630.92664,41795031.6922,2888.82708568,-3046.96687969,-408.630831501,-2.87894859412
-5627865.3878,41792985.7612,2874.43215109,-3046.81751564,-409.741551501,-2.87902517647
-5643099.10112,41790934.2767,2860.03683455,-3046.66774677,-410.85221684,-2.87910137625
-5658332.06459,41788877.2391,2845.64113796,-3046.51757308,-411.962827373,-2.87917719343
-5673564.27618,41786814.6486,2831.24506325,-3046.3669946,-413.073382951,-2.87925262802
-5688795.73386,41784746.5054,2816.84861232,-3046.21601135,-414.183883426,-2.87932767999
-5704026.43562,41782672.8098,2802.45178709,-3046.06462334,-415.294328652,-2.87940234935
-5719256.37942,41780593.5622,2788.05458947,-3045.9128306,-416.404718481,-2.87947663607
-5734485.56325,41778508.7627,2773.65702137,-3045.76063315,-417.515052765,-2.87955054016
-5749713.98508,41776418.4117,2759.2590847,-3045.60803101,-418.625331357,-2.8796240616
-5764941.64288,41774322.5095,2744.86078139,-3045.4550242,-419.73555411,-2.87969720037
-5780168.53465,41772221.0563,2730.46211334,-3045.30161273,-420.845720875,-2.87976995648
-5795394.65834,41770114.0524,2716.06308246,-3045.14779664,-421.955831507,-2.87984232992
-5810620.01194,41768001.4981,2701.66369068,-3044.99357593,-423.065885856,-2.87991432066
-5825844.59342,41765883.3936,2687.26393989,-3044.83895064,-424.175883776,-2.87998592871
-5841068.40077,41763759.7393,2672.86383203,-3044.68392078,-425.285825119,-2.88005715405
-5856291.43196,41761630.5355,2658.46336899,-3044.52848637,-426.395709738,-2.88012799668
-5871513.68496,41759495.7823,2644.0625527,-3044.37264743,-427.505537486,-2.88019845658
-5886735.15776,41757355.4802,2629.66138506,-3044.21640399,-428.615308214,-2.88026853375
-5901955.84832,41755209.6293,2615.259868,-3044.05975606,-429.725021777,-2.88033822817
-5917175.75464,41753058.2301,2600.85800342,-3043.90270367,-430.834678025,-2.88040753985
-5932394.87469,41750901.2827,2586.45579324,-3043.74524683,-431.944276813,-2.88047646876
-5947613.20644,41748738.7874,2572.05323937,-3043.58738557,-433.053817992,-2.8805450149
-5962830.74787,41746570.7446,2557.65034373,-3043.42911992,-434.163301415,-2.88061317827
-5978047.49696,41744397.1545,2543.24710822,-3043.27044988,-435.272726936,-2.88068095884
-5993263.45169,41742218.0174,2528.84353478,-3043.11137548,-436.382094405,-2.88074835662
-6008478.61004,41740033.3336,2514.4396253,-3042.95189675,-437.491403677,-2.88081537159
-6023692.96999,41737843.1035,2500.0353817,-3042.7920137,-438.600654604,-2.88088200375
-6038906.52951,41735647.3272,2485.6308059,-3042.63172635,-439.709847038,-2.88094825308
-6054119.28658,41733446.0051,2471.22589981,-3042.47103474,-440.818980833,-2.88101411959
-6069331.23918,41731239.1375,2456.82066534,-3042.30993887,-441.92805584,-2.88107960325
-6084542.38529,41729026.7246,2442.41510441,-3042.14843877,-443.037071913,-2.88114470406
-6099752.72289,41726808.7669,2428.00921894,-3041.98653446,-444.146028905,-2.88120942202
